"","DIRECTORIO","SECUENCIA_P","ORDEN.x","CAR","SEC","CONS","REC","ING","I_HOGAR"
"3014","7914131","1","1",0,1,0,0,1,1330000
"3015","7914133","1","1",0,1,0,0,2,6923333.3333
"3016","7914134","1","1",0,0,0,0,2,332000
"3017","7914135","1","1",0,1,0,0,2,1626666.6667
"3018","7914136","1","1",0,0,0,0,2,10033333.333
"3019","7914137","1","1",0,1,0,0,1,441666.66667
"3020","7914138","1","1",1,1,0,0,2,9658333.3333
"3021","7914139","1","1",0,0,0,0,1,641666.66667
"3022","7914140","1","1",0,1,0,0,1,580000
"3023","7914141","1","1",0,0,0,0,2,1921666.6667
"3024","7914142","1","1",0,1,0,0,1,1415000
"3025","7914143","1","1",0,1,0,0,1,8e+05
"3026","7914144","1","1",0,0,0,0,1,3716666.6667
"3027","7914145","1","1",1,1,0,0,3,3e+06
"3028","7914146","1","1",0,1,0,0,1,2304666.6667
"3029","7914147","1","1",0,0,0,0,2,2660000
"3030","7914149","1","1",0,1,0,0,2,2660000
"3031","7914149","1","2",0,1,0,0,3,2262500
"3032","7914151","1","1",0,1,0,0,1,518333.33333
"3033","7914152","1","1",0,1,0,0,1,650000
"3034","7914154","1","1",0,1,0,0,1,1e+06
"3035","7914155","1","1",0,1,0,0,1,2815000
"3036","7914156","1","1",0,1,0,0,1,1060000
"3037","7914157","1","1",0,1,0,0,1,2393333.3333
"3038","7914158","1","1",0,1,0,0,2,3290000
"3039","7914159","1","1",1,1,0,0,2,1583333.3333
"3040","7914160","1","1",0,1,0,0,2,3250000
"3041","7914161","1","1",0,0,0,0,2,8e+05
"3042","7914163","1","1",1,0,0,1,3,77700000
"3043","7914165","1","1",0,1,0,0,1,1100000
"3044","7914167","1","1",0,1,0,0,2,1820000
"3045","7914168","1","1",1,1,0,0,3,13788416.667
"3046","7914169","1","1",0,1,0,0,2,4154166.6667
"3047","7914170","1","1",0,1,0,0,1,1180000
"3048","7914171","1","1",0,0,0,0,1,708333.33333
"3049","7914172","1","1",0,0,0,0,2,50000
"3050","7914174","1","1",0,1,0,0,1,630000
"3051","7914175","1","1",0,0,0,0,1,4e+05
"3052","7914177","1","1",1,1,0,0,2,10700000
"3053","7914179","1","1",0,1,0,0,2,2371666.6667
"3054","7914180","1","1",0,1,0,0,1,43333.333333
"3055","7914183","1","1",0,1,0,0,1,810000
"3056","7914184","1","1",0,1,0,1,2,60000
"3057","7914184","1","2",0,1,0,1,1,2729166.6667
"3058","7914185","1","1",0,0,0,0,1,260000
"3059","7914187","1","1",0,1,0,1,2,3206666.6667
"3060","7914188","1","1",0,1,0,0,2,830000
"3061","7914189","1","1",0,0,0,0,2,2733333.3333
"3062","7914190","1","1",0,1,0,0,1,665000
"3063","7914192","1","1",0,1,0,0,2,7922000
"3064","7914194","1","1",0,1,0,0,1,1500000
"3065","7914196","1","1",0,1,0,0,2,846666.66667
"3066","7914197","1","1",0,1,0,0,2,7e+05
"3067","7914198","1","1",0,1,0,0,1,1e+06
"3068","7914199","1","1",0,0,0,0,1,525000
"3069","7914200","1","1",1,1,0,0,2,2464890
"3070","7914201","1","1",0,1,0,0,2,3e+06
"3071","7914202","1","1",0,1,0,0,1,1800000
"3072","7914203","1","1",0,1,0,0,2,1733333.3333
"3073","7914204","1","1",0,1,0,0,1,1160000
"3074","7914205","1","1",0,1,0,0,2,525000
"3075","7914206","1","1",1,1,0,0,1,1800000
"3076","7914207","1","1",0,0,0,0,2,6e+05
"3077","7914209","1","1",0,1,0,0,3,2700000
"3078","7914210","1","1",0,1,0,0,2,625000
"3079","7914211","1","1",0,1,0,0,2,866666.66667
"3080","7914213","1","1",0,1,0,0,2,950000
"3081","7914214","1","1",0,1,0,0,2,1408333.3333
"3082","7914216","1","1",0,1,0,0,2,2e+06
"3083","7914217","1","1",0,1,0,0,2,5423333.3333
"3084","7914218","1","1",1,0,0,0,3,24298333.333
"3085","7914219","1","1",0,1,0,0,1,820000
"3086","7914220","1","1",0,0,0,0,2,1700000
"3087","7914221","1","1",0,0,0,0,2,8e+05
"3088","7914223","1","1",0,1,0,0,2,580000
"3089","7914224","1","1",1,0,0,0,3,3e+06
"3090","7914225","1","1",0,0,0,0,1,45000
"3091","7914231","1","1",0,0,0,0,1,1700000
"3092","7914233","1","1",0,0,0,0,2,1e+06
"3093","7914235","1","1",0,1,0,0,1,1510000
"3094","7914237","1","1",0,0,0,1,1,250000
"3095","7914238","1","1",0,1,0,0,1,630000
"3096","7914240","1","1",0,1,0,0,3,2700000
"3097","7914247","1","1",0,0,0,0,2,475000
"3098","7914248","1","1",0,1,0,0,2,2550000
"3099","7914250","1","1",0,1,0,0,2,1800000
"3100","7914251","1","1",0,1,0,0,2,3e+05
"3101","7914252","1","1",0,1,0,0,1,2114166.6667
"3102","7914253","1","1",0,1,0,0,2,3475000
"3103","7914255","1","1",1,1,0,1,2,4720000
"3104","7914257","1","1",0,1,0,0,2,2853000
"3105","7914258","1","1",0,1,0,0,1,1497500
"3106","7914259","1","1",1,0,0,0,2,2650000
"3107","7914260","1","1",0,1,0,0,2,2700000
"3108","7914261","1","1",0,0,0,0,2,6e+05
"3109","7914262","1","1",0,0,0,0,1,4279000
"3110","7914263","1","1",0,0,0,0,1,581166.66667
"3111","7914264","1","1",0,1,0,0,3,5700000
"3112","7914265","1","1",0,1,0,0,2,2020000
"3113","7914266","1","1",0,1,0,0,2,10441666.667
"3114","7914267","1","1",1,1,0,0,2,7310000
"3115","7914268","1","1",0,1,0,0,1,350000
"3116","7914269","1","1",0,1,0,0,2,2991666.6667
"3117","7914270","1","1",0,0,0,0,1,1469166.6667
"3118","7914272","1","1",0,0,0,0,2,980000
"3119","7914273","1","1",0,0,0,0,2,1e+06
"3120","7914273","1","2",0,0,0,0,2,680000
"3121","7914275","1","1",0,1,0,0,1,1e+06
"3122","7914277","1","1",0,0,0,0,2,1810000
"3123","7914280","1","1",0,1,0,0,2,250000
"3124","7914281","1","1",0,1,0,1,2,2112500
"3125","7914283","1","1",0,1,0,0,1,75000
"3126","7914284","1","1",0,0,0,0,1,1200000
"3127","7914285","1","1",0,0,0,0,1,1490000
"3128","7914286","1","1",0,1,0,1,1,1316666.6667
"3129","7914287","1","1",0,0,0,0,1,867500
"3130","7914289","1","1",0,0,0,0,1,304166.66667
"3131","7914293","1","1",0,1,0,0,2,1866666.6667
"3132","7914294","1","1",0,1,0,0,1,969166.66667
"3133","7914295","1","1",0,1,0,0,2,2168106
"3134","7914296","1","1",0,0,0,0,2,625000
"3135","7914298","1","1",0,1,0,0,2,1600000
"3136","7914299","1","1",0,1,0,0,2,2320000
"3137","7914302","1","1",0,1,0,0,1,1300000
"3138","7914303","1","1",0,1,0,0,1,1650000
"3139","7914305","1","1",0,1,0,0,3,4e+06
"3140","7914308","1","1",0,0,0,0,1,306666.66667
"3141","7914309","1","1",0,1,0,0,1,3441666.6667
"3142","7914310","1","1",0,1,0,0,2,2110000
"3143","7914311","1","1",0,1,0,0,1,2900000
"3144","7914312","1","1",0,1,0,0,2,7630000
"3145","7914313","1","1",1,0,0,0,1,1500000
"3146","7914315","1","1",0,1,0,0,1,1300000
"3147","7914316","1","1",0,0,0,0,2,2688333.3333
"3148","7914317","1","1",0,1,0,0,2,3e+05
"3149","7914322","1","1",0,1,0,0,2,1058333.3333
"3150","7914324","1","1",0,1,0,0,2,10540000
"3151","7914325","1","1",0,1,0,0,2,2813333.3333
"3152","7914326","1","1",0,1,0,0,1,1675000
"3153","7914327","1","1",0,1,0,1,1,1729166.6667
"3154","7914328","1","1",0,0,0,0,2,1704166.6667
"3155","7914329","1","1",0,0,0,0,1,510000
"3156","7914332","1","1",0,1,0,0,1,7e+05
"3157","7914333","1","1",0,1,0,0,1,1450000
"3158","7914334","1","1",0,1,0,0,1,2006666.6667
"3159","7914334","1","2",0,1,0,0,1,340000
"3160","7914335","1","1",0,1,0,0,1,550000
"3161","7914336","1","1",0,0,0,0,1,516666.66667
"3162","7914338","1","1",0,1,0,0,1,350000
"3163","7914339","1","1",0,1,0,0,1,1830000
"3164","7914340","1","1",0,1,0,0,1,1723333.3333
"3165","7914341","1","1",0,1,0,0,2,7e+05
"3166","7914342","1","1",0,1,0,0,1,3658333.3333
"3167","7914344","1","1",0,1,0,0,2,280000
"3168","7914345","1","1",0,1,1,0,1,580000
"3169","7914346","1","1",0,1,0,0,1,610000
"3170","7914347","1","1",0,1,0,0,1,450000
"3171","7914348","1","1",0,1,0,0,1,470000
"3172","7914349","1","1",0,1,0,0,1,1550000
"3173","7914350","1","1",0,1,0,0,2,2790833.3333
"3174","7914351","1","1",0,1,0,0,1,1055000
"3175","7914352","1","1",0,1,0,0,1,230000
"3176","7914353","1","1",0,1,0,0,1,750000
"3177","7914355","1","1",0,0,0,0,2,2066666.6667
"3178","7914356","1","1",0,1,0,0,2,1561333.3333
"3179","7914359","1","1",0,1,0,0,2,2408333.3333
"3180","7914360","1","1",0,0,0,0,2,1376666.6667
"3181","7914361","1","1",0,0,0,0,1,8e+05
"3182","7914362","1","1",0,0,1,0,2,3716666.6667
"3183","7914363","1","1",0,1,0,0,1,141666.66667
"3184","7914365","1","1",0,0,0,0,1,8e+05
"3185","7914367","1","1",0,1,0,0,2,1310000
"3186","7914367","1","2",0,1,0,0,2,2500000
"3187","7914368","1","1",0,1,0,0,2,4160000
"3188","7914369","1","1",0,1,0,0,1,2156666.6667
"3189","7914370","1","1",0,0,0,0,1,1400000
"3190","7914372","1","1",0,1,0,0,2,1010000
"3191","7914373","1","1",0,1,0,0,2,1300000
"3192","7914374","1","1",0,1,0,0,2,3516666.6667
"3193","7914375","1","1",0,0,0,0,2,3568333.3333
"3194","7914376","1","1",0,1,0,0,1,541666.66667
"3195","7914377","1","1",0,0,0,0,1,5e+05
"3196","7914378","1","1",0,1,0,0,2,2408333.3333
"3197","7914379","1","1",0,0,0,0,2,250000
"3198","7914380","1","1",0,1,0,0,1,677833.33333
"3199","7914381","1","1",0,1,0,0,3,1400000
"3200","7914382","1","1",0,1,0,0,1,213333.33333
"3201","7914383","1","1",0,1,0,0,1,331666.66667
"3202","7914384","1","1",0,1,0,0,1,950000
"3203","7914385","1","1",0,1,0,0,2,1430000
"3204","7914386","1","1",0,1,0,0,1,1633333.3333
"3205","7914388","1","1",0,1,0,0,2,2900000
"3206","7914389","1","1",0,1,0,0,1,1758333.3333
"3207","7914390","1","1",0,1,0,0,2,545833.33333
"3208","7914391","1","1",0,1,0,0,1,1241666.6667
"3209","7914392","1","1",0,1,0,0,2,1801666.6667
"3210","7914393","1","1",0,1,0,0,2,1050000
"3211","7914395","1","1",0,1,0,0,1,306666.66667
"3212","7914396","1","1",0,0,1,0,1,2391666.6667
"3213","7914398","1","1",0,1,0,0,2,4260000
"3214","7914401","1","1",0,0,0,0,3,3422250
"3215","7914402","1","1",0,1,0,0,1,7e+05
"3216","7914403","1","1",0,1,0,0,2,3140000
"3217","7914404","1","1",0,1,0,0,2,305000
"3218","7914405","1","1",0,1,0,0,1,120000
"3219","7914406","1","1",0,1,0,0,1,1445000
"3220","7914407","1","1",0,0,0,0,1,3570000
"3221","7914409","1","1",0,1,0,0,2,2150000
"3222","7914411","1","1",0,1,0,0,2,1300000
"3223","7914413","1","1",0,1,0,0,2,1400000
"3224","7914415","1","1",0,1,0,0,2,2483333.3333
"3225","7914417","1","1",0,1,0,0,1,9e+05
"3226","7914419","1","1",0,1,0,0,2,950000
"3227","7914422","1","1",0,1,0,0,2,1980000
"3228","7914424","1","1",0,1,0,0,2,1043000
"3229","7914425","1","1",0,1,0,0,2,7e+05
"3230","7914426","1","1",1,1,0,0,2,9006666.6667
"3231","7914427","1","1",0,1,0,0,1,2100000
"3232","7914429","1","1",0,1,0,0,1,3260000
"3233","7914430","1","1",0,1,0,0,1,950000
"3234","7914431","1","1",0,0,0,0,1,3218666.6667
"3235","7914433","1","1",1,1,0,1,2,1e+06
"3236","7914434","1","1",0,1,0,0,2,3150000
"3237","7914436","1","1",0,1,0,0,1,575000
"3238","7914437","1","1",0,1,0,0,1,910000
"3239","7914439","1","1",0,1,0,0,2,4155000
"3240","7914440","1","1",0,1,0,0,1,7e+05
"3241","7914442","1","1",0,1,0,0,2,2390000
"3242","7914444","1","1",0,1,0,0,1,710000
"3243","7914445","1","1",0,1,0,0,2,661666.66667
"3244","7914446","1","1",0,0,0,0,2,3714166.6667
"3245","7914447","1","1",0,1,1,0,2,1484500
"3246","7914449","1","1",1,1,0,0,2,44700000
"3247","7914450","1","1",0,1,0,0,2,666666.66667
"3248","7914451","1","1",0,1,0,0,1,350000
"3249","7914452","1","1",0,1,0,0,2,1560000
"3250","7914453","1","1",0,1,0,0,2,1196666.6667
"3251","7914454","1","1",1,0,0,0,2,1700000
"3252","7914456","1","1",1,1,1,0,3,7e+06
"3253","7914457","1","1",0,1,0,0,2,684000
"3254","7914459","1","1",0,1,0,0,2,1180000
"3255","7914460","1","1",0,1,0,0,2,2500000
"3256","7914461","1","1",0,1,0,0,2,3027500
"3257","7914462","1","1",0,1,0,0,1,1390000
"3258","7914463","1","1",0,1,0,0,1,1150000
"3259","7914464","1","1",0,1,0,0,1,1271666.6667
"3260","7914467","1","1",0,1,0,0,1,731666.66667
"3261","7914468","1","1",0,1,0,0,2,9e+05
"3262","7914471","1","1",0,1,0,0,1,2e+06
"3263","7914472","1","1",0,1,0,0,2,5766666.6667
"3264","7914473","1","1",0,1,0,0,2,2958333.3333
"3265","7914476","1","1",0,1,0,0,2,330000
"3266","7914477","1","1",0,1,0,0,2,1300000
"3267","7914478","1","1",0,1,0,0,2,990833.33333
"3268","7914479","1","1",0,1,0,0,1,1.5e+07
"3269","7914480","1","1",0,1,0,0,1,1100000
"3270","7914481","1","1",0,0,0,0,1,641666.66667
"3271","7914483","1","1",0,1,0,0,1,6e+06
"3272","7914484","1","1",0,1,0,0,2,1200000
"3273","7914486","1","1",0,1,0,0,2,2360000
"3274","7914487","1","1",1,1,0,1,2,4537500
"3275","7914488","1","1",0,0,0,1,1,1360000
"3276","7914490","1","1",0,1,0,0,1,2179750
"3277","7914491","1","1",0,1,0,0,1,540000
"3278","7914492","1","1",0,0,0,0,2,3e+05
"3279","7914496","1","1",0,1,0,0,2,4e+05
"3280","7914497","1","1",0,1,0,0,1,950000
"3281","7914498","1","1",0,1,0,0,1,1813333.3333
"3282","7914499","1","1",0,0,0,0,2,5036666.6667
"3283","7914502","1","1",0,1,0,0,2,138333.33333
"3284","7914503","1","1",0,0,0,0,1,2850000
"3285","7914504","1","1",0,1,0,0,2,3350000
"3286","7914505","1","1",0,0,0,0,2,3200000
"3287","7914506","1","1",0,1,0,0,2,1121666.6667
"3288","7914507","1","1",0,1,0,1,2,250000
"3289","7914510","1","1",0,1,0,0,2,6049433.3333
"3290","7914511","1","1",0,1,0,0,1,1300000
"3291","7914512","1","1",0,1,0,0,2,4576666.6667
"3292","7914515","1","1",0,1,0,0,2,2292500
"3293","7914517","1","1",0,1,0,0,3,2816666.6667
"3294","7914519","1","1",0,1,0,0,3,1100000
"3295","7914520","1","1",0,1,0,0,1,5e+05
"3296","7914521","1","1",0,0,0,0,1,1756666.6667
"3297","7914522","1","1",0,1,0,0,2,2600000
"3298","7914524","1","1",0,1,0,0,1,3271666.6667
"3299","7914525","1","1",0,1,0,0,1,3600000
"3300","7914526","1","1",0,0,0,0,2,2073333.3333
"3301","7914528","1","1",0,1,0,0,2,404166.66667
"3302","7914529","1","1",0,1,0,0,3,1218333.3333
"3303","7914531","1","1",0,1,0,0,2,2600000
"3304","7914532","1","1",0,0,0,0,1,3e+05
"3305","7914533","1","1",0,0,0,0,1,1400000
"3306","7914535","1","1",0,1,0,1,2,1201666.6667
"3307","7914536","1","1",0,1,0,0,2,6721333.3333
"3308","7914537","1","1",0,1,0,0,3,5e+05
"3309","7914538","1","1",0,1,0,0,2,1701666.6667
"3310","7914539","1","1",0,1,0,0,1,1800000
"3311","7914540","1","1",0,1,0,0,2,2320000
"3312","7914541","1","1",0,0,0,0,1,1250000
"3313","7914542","1","1",0,1,0,0,1,3230000
"3314","7914543","1","1",0,1,0,0,2,1307000
"3315","7914544","1","1",0,1,0,0,2,1756666.6667
"3316","7914548","1","1",0,0,0,0,1,1380000
"3317","7914549","1","1",0,1,0,0,1,830000
"3318","7914550","1","1",0,0,0,0,1,2075000
"3319","7914551","1","1",1,0,0,0,2,3700000
"3320","7914557","1","1",0,1,0,0,2,3360000
"3321","7914558","1","1",0,0,0,0,2,129166.66667
"3322","7914559","1","1",0,1,0,0,2,541666.66667
"3323","7914560","1","1",0,0,0,0,1,350000
"3324","7914561","1","1",0,1,0,0,2,1150000
"3325","7914562","1","1",0,0,0,0,2,4e+05
"3326","7914563","1","1",0,1,0,0,2,1400000
"3327","7914564","1","1",0,1,0,0,2,4558333.3333
"3328","7914566","1","1",0,1,0,0,1,3e+05
"3329","7914567","1","1",0,1,0,0,1,2690000
"3330","7914568","1","1",0,1,0,0,2,221666.66667
"3331","7914569","1","1",0,1,0,0,1,1447500
"3332","7914570","1","1",0,1,0,0,1,485000
"3333","7914571","1","1",0,1,0,0,2,1200000
"3334","7914572","1","1",0,1,0,0,1,333333.33333
"3335","7914573","1","1",0,1,0,0,2,4e+06
"3336","7914574","1","1",0,1,0,0,1,6e+05
"3337","7914575","1","1",0,0,0,1,2,1840000
"3338","7914576","1","1",0,1,0,0,1,3100000
"3339","7914577","1","1",0,1,0,0,2,665000
"3340","7914578","1","1",0,1,0,0,1,553333.33333
"3341","7914579","1","1",0,1,0,0,3,113000
"3342","7914580","1","1",0,1,0,0,2,1011000
"3343","7914583","1","1",0,1,0,0,1,2306666.6667
"3344","7914585","1","1",0,1,0,0,1,760000
"3345","7914586","1","1",0,0,0,0,2,250000
"3346","7914587","1","1",0,1,0,0,2,558333.33333
"3347","7914589","1","1",0,1,0,0,1,1766666.6667
"3348","7914590","1","1",0,1,0,0,2,276666.66667
"3349","7914591","1","1",0,0,0,0,2,1e+06
"3350","7914592","1","1",1,0,0,0,2,3660000
"3351","7914593","1","1",0,1,0,0,1,730833.33333
"3352","7914594","1","1",0,1,0,0,2,520000
"3353","7914595","1","1",0,1,0,0,2,1050000
"3354","7914596","1","1",0,1,0,0,1,331666.66667
"3355","7914597","1","1",0,1,0,0,2,281666.66667
"3356","7914598","1","1",0,1,0,0,2,1530833.3333
"3357","7914600","1","1",0,1,0,0,2,4975000
"3358","7914601","1","1",0,1,0,0,2,1800000
"3359","7914602","1","1",0,1,0,0,2,213333.33333
"3360","7914603","1","1",0,1,0,0,2,916666.66667
"3361","7914604","1","1",0,1,0,0,2,860000
"3362","7914605","1","1",0,1,0,0,2,1100000
"3363","7914606","1","1",0,1,0,0,3,10050000
"3364","7914607","1","1",0,1,0,0,2,640000
"3365","7914608","1","1",0,1,0,0,2,3408333.3333
"3366","7914610","1","1",0,1,0,0,2,18160000
"3367","7914611","1","1",1,1,0,0,2,5960000
"3368","7914614","1","1",0,1,0,0,1,4e+05
"3369","7914617","1","1",0,1,0,0,1,1200000
"3370","7914620","1","1",0,1,0,0,1,1447500
"3371","7914621","1","1",0,1,0,0,2,2110000
"3372","7914623","1","1",0,1,0,0,2,5716666.6667
"3373","7914624","1","1",0,0,0,0,2,2660000
"3374","7914626","1","1",0,1,0,0,2,1512272.6667
"3375","7914627","1","1",0,1,0,0,2,1485000
"3376","7914629","1","1",0,1,0,0,2,5890000
"3377","7914632","1","1",0,1,0,0,1,16666.666667
"3378","7914633","1","1",0,1,0,1,3,20475000
"3379","7914635","1","1",0,1,0,0,1,8e+05
"3380","7914637","1","1",0,1,0,0,1,2800000
"3381","7914638","1","1",0,1,0,0,2,2500000
"3382","7914639","1","1",0,1,0,0,1,4445000
"3383","7914640","1","1",0,1,0,0,1,2867500
"3384","7914641","1","1",0,1,0,0,2,2516666.6667
"3385","7914643","1","1",0,1,0,0,2,1313000
"3386","7914644","1","1",0,1,0,0,1,3085000
"3387","7914646","1","1",0,1,0,0,2,2015000
"3388","7914647","1","1",0,1,0,0,2,1325000
"3389","7914648","1","1",0,1,0,0,2,2050000
"3390","7914649","1","1",0,1,0,0,2,450000
"3391","7914650","1","1",0,1,0,0,2,120833.33333
"3392","7914651","1","1",0,1,0,0,2,380000
"3393","7914652","1","1",0,1,0,0,1,640000
"3394","7919195","1","1",0,1,0,0,1,2800833.3333
"3395","7919196","1","1",0,1,0,1,1,770000
"3396","7919203","1","1",0,1,0,0,1,416666.66667
"3397","7919204","1","1",0,1,0,1,1,366666.66667
"3398","7919206","1","1",0,0,0,0,1,573333.33333
"3399","7919207","1","1",0,1,0,0,1,83333.333333
"3400","7919208","1","1",0,1,0,1,2,2900000
"3401","7919209","1","1",0,1,0,0,2,2580000
"3402","7919212","1","1",0,0,0,0,2,2800000
"3403","7919213","1","1",0,0,0,0,2,960000
"3404","7919214","1","1",0,1,0,0,2,1600000
"3405","7919215","1","1",0,1,0,0,2,682500
"3406","7919216","1","1",0,0,0,0,1,2045833.3333
"3407","7919217","1","1",0,0,0,0,2,1393333.3333
"3408","7919218","1","1",0,1,0,0,2,260000
"3409","7919219","1","1",0,1,0,0,2,1650000
"3410","7919220","1","1",0,1,0,0,2,1200000
"3411","7919221","1","1",0,1,0,0,2,3589666.6667
"3412","7919222","1","1",0,1,0,0,2,690000
"3413","7919223","1","1",0,0,0,0,2,3e+06
"3414","7919224","1","1",0,1,0,0,2,8e+05
"3415","7919225","1","1",0,1,0,0,1,1150000
"3416","7919226","1","1",0,1,0,0,2,1400000
"3417","7919227","1","1",1,0,0,0,2,4300000
"3418","7919228","1","1",0,0,0,0,1,1e+06
"3419","7919230","1","1",0,0,0,0,1,233333.33333
"3420","7919232","1","1",0,0,0,0,1,1480000
"3421","7919233","1","1",0,0,0,0,1,1160000
"3422","7919234","1","1",0,0,0,0,1,1567266.6667
"3423","7919235","1","1",0,0,0,1,1,1800000
"3424","7919236","1","1",0,1,0,0,1,1500000
"3425","7919237","1","1",0,1,0,0,2,6e+05
"3426","7919238","1","1",0,0,0,0,1,1833939.3333
"3427","7919239","1","1",0,0,0,0,1,450000
"3428","7919240","1","1",0,1,0,0,2,525000
"3429","7919241","1","1",0,0,0,0,1,1600000
"3430","7919242","1","1",0,1,0,0,1,1436666.6667
"3431","7919243","1","1",0,1,0,0,2,350000
"3432","7919244","1","1",0,0,0,0,1,1554166.6667
"3433","7919245","1","1",0,1,0,1,2,2358333.3333
"3434","7919247","1","1",0,1,0,0,1,530000
"3435","7919248","1","1",0,1,0,0,2,116666.66667
"3436","7919253","1","1",0,1,0,0,1,1215000
"3437","7919254","1","1",0,0,0,0,1,1333333.3333
"3438","7919256","1","1",0,0,0,0,2,788333.33333
"3439","7919259","1","1",0,1,0,0,2,2e+06
"3440","7919260","1","1",0,1,0,0,1,9e+05
"3441","7919261","1","1",1,0,0,1,1,1400000
"3442","7919262","1","1",0,1,0,0,2,2905833.3333
"3443","7919264","1","1",1,1,0,0,2,25000
"3444","7919265","1","1",1,1,0,0,2,1805000
"3445","7919266","1","1",0,1,0,0,2,2025600
"3446","7919268","1","1",0,1,0,0,2,888333.33333
"3447","7919269","1","1",0,1,0,0,1,50000
"3448","7919270","1","1",0,1,0,0,1,1410000
"3449","7919271","1","1",0,1,0,0,2,475000
"3450","7919272","1","1",0,1,0,1,2,250000
"3451","7919273","1","1",0,1,0,0,2,140000
"3452","7919274","1","1",0,1,0,0,1,150000
"3453","7919275","1","1",0,1,0,0,1,1166666.6667
"3454","7919277","1","1",0,0,0,0,2,196666.66667
"3455","7919280","1","1",0,1,0,0,1,140000
"3456","7919282","1","1",1,1,0,0,1,2041666.6667
"3457","7919283","1","1",1,0,0,0,2,1200000
"3458","7919285","1","1",0,1,0,0,2,65000
"3459","7919286","1","1",0,1,0,0,2,1931666.6667
"3460","7919287","1","1",0,1,0,0,3,2025000
"3461","7919288","1","1",0,0,0,1,2,2533333.3333
"3462","7919289","1","1",0,1,0,0,1,1950000
"3463","7919290","1","1",0,1,0,0,2,4600000
"3464","7919291","1","1",0,0,0,0,2,4250000
"3465","7919292","1","1",0,0,0,0,2,1155000
"3466","7919294","1","1",0,0,0,1,2,2800000
"3467","7919295","1","1",0,1,0,0,2,1500000
"3468","7919296","1","1",1,0,0,1,2,1300000
"3469","7919297","1","1",0,1,0,1,2,1030000
"3470","7919298","1","1",1,1,0,0,2,1300000
"3471","7919299","1","1",0,1,0,0,1,6e+05
"3472","7919300","1","1",0,1,0,0,2,1100000
"3473","7919302","1","1",1,1,0,0,2,2190000
"3474","7919303","1","1",0,1,0,0,2,429166.66667
"3475","7919305","1","1",0,0,0,0,1,340000
"3476","7919306","1","1",0,1,0,0,2,1361666.6667
"3477","7919307","1","1",0,1,0,0,1,1e+06
"3478","7919309","1","1",0,0,0,0,3,2633333.3333
"3479","7919310","1","1",0,0,0,0,2,5711433.3333
"3480","7919314","1","1",0,0,0,0,1,1030000
"3481","7919315","1","1",0,1,0,0,1,498333.33333
"3482","7919316","1","1",0,1,0,1,2,2515000
"3483","7919317","1","1",0,1,0,0,1,1445000
"3484","7919319","1","1",0,1,0,0,1,297500
"3485","7919320","1","1",0,1,0,0,1,3360000
"3486","7919322","1","1",0,1,0,0,2,1070000
"3487","7919323","1","1",0,1,0,0,1,418333.33333
"3488","7919324","1","1",0,0,0,0,1,4456250
"3489","7919326","1","1",0,1,0,0,2,2941212
"3490","7919327","1","1",0,0,0,0,2,1012500
"3491","7919328","1","1",0,0,0,0,2,4149666.6667
"3492","7919330","1","1",0,0,0,0,1,725000
"3493","7919331","1","1",0,1,0,0,2,1983333.3333
"3494","7919332","1","1",0,1,0,1,2,3930000
"3495","7919334","1","1",0,0,0,0,2,2250000
"3496","7919335","1","1",0,0,0,0,2,1780000
"3497","7919336","1","1",0,0,0,0,1,370000
"3498","7919339","1","1",0,1,0,0,1,1470000
"3499","7919341","1","1",0,1,0,0,2,2260606
"3500","7919342","1","1",1,1,0,1,2,1383333.3333
"3501","7919343","1","1",0,1,0,0,2,1348333.3333
"3502","7919344","1","1",0,1,0,0,1,7e+05
"3503","7919347","1","1",1,1,0,0,2,1650000
"3504","7919348","1","1",0,1,0,1,1,1861666.6667
"3505","7919349","1","1",0,1,0,0,1,215000
"3506","7919354","1","1",0,1,0,0,2,4950000
"3507","7919355","1","1",0,1,0,0,1,2622000
"3508","7919356","1","1",0,1,0,0,2,1988333.3333
"3509","7919357","1","1",0,1,0,0,1,3072500
"3510","7919358","1","1",1,1,0,0,2,5007500
"3511","7919359","1","1",0,1,0,0,2,2450000
