"","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN.x","HEST","NEP","ING","CAR","PROB_A","HW","SEC","CONS","REC","I_HOGAR"
"14153",7939162,1,1,1,"5","2","1","2",0,"40 <","1","2","2",2488333.3333
"14154",7939163,1,1,1,"5","9","2","1",0,"[40, 50)","1","2","2",10341666.667
"14155",7939166,1,1,1,"4","2","2","2",0,"> 50","1","2","2",2724166.6667
"14156",7939167,1,1,1,"5","3","2","2",0,"40 <","1","2","2",1262500
"14157",7939169,1,1,1,"7","2","1","2",0.72130585,"> 50","2","2","2",1117500
"14158",7939173,1,1,1,"4","1","1","2",0.72130585,"40 <","2","2","2",1451333.3333
"14159",7939177,1,1,1,"3","9","1","2",0.99883635,"40 <","1","2","2",360000
"14160",7939179,1,1,1,"3","10","2","2",0.92963,"> 50","1","2","2",1995000
"14161",7939181,1,1,1,"4","1","1","2",0,"[40, 50)","1","2","2",1600200
"14162",7939182,1,1,1,"3","9","1","2",0.92963,"40 <","1","2","2",76666.666667
"14163",7939183,1,1,1,"3","9","1","2",0.72130585,"40 <","2","2","2",1449166.6667
"14164",7939185,1,1,1,"7","1","1","2",0.99007729,"40 <","2","2","2",985833.33333
"14165",7939188,1,1,1,"3","1","2","2",0,"> 50","2","2","2",3100000
"14167",7939190,1,1,1,"3","10","1","2",0.11470257,"40 <","1","2","2",388333.33333
"14168",7939191,1,1,1,"5","4","2","2",0.02890046,"> 50","1","2","2",1256666.6667
"14169",7939193,1,1,1,"5","9","1","2",0.99007729,"> 50","1","2","2",196666.66667
"14170",7939194,1,1,1,"3","1","1","2",0.72130585,"[40, 50)","1","2","2",3518333.3333
"14171",7939195,1,1,1,"1","1","1","2",0,"> 50","1","2","2",756666.66667
"14172",7939198,1,1,1,"11","4","1","2",0,"> 50","1","2","2",2100000
"14174",7939200,1,1,1,"3","1","1","2",0.11470257,"[40, 50)","1","2","2",805000
"14175",7939201,1,1,1,"3","10","1","2",0.99007729,"40 <","1","2","2",980000
"14176",7939205,1,1,1,"5","4","1","2",0.92963,"> 50","1","2","1",336666.66667
"14177",7939206,1,1,1,"7","1","2","1",0,"> 50","1","2","2",1340000
"14178",7939207,1,1,1,"3","1","2","2",0.92963,"40 <","2","2","2",1300606
"14179",7939208,1,1,1,"3","9","1","2",0,"[40, 50)","1","2","2",853333.33333
"14180",7939209,1,1,1,"4","9","2","2",0.02890046,"[40, 50)","1","2","2",950000
"14181",7939210,1,1,1,"3","1","1","2",0.72130585,"40 <","1","2","2",803333.33333
"14182",7939211,1,1,1,"3","9","2","2",0,"40 <","1","2","2",4228166.6667
"14183",7939212,1,1,1,"9","8","2","2",0,"[40, 50)","2","2","2",3385000
"14184",7939213,1,1,1,"3","1","2","2",0.35529742,"[40, 50)","1","2","2",1710000
"14185",7939214,1,1,1,"3","10","1","2",0.11470257,"[40, 50)","1","2","1",1906666.6667
"14186",7939215,1,1,1,"11","4","1","2",0,"40 <","1","2","2",1500000
"14187",7939218,1,1,1,"4","1","1","2",0.99007729,"40 <","1","2","1",350000
"14188",7939219,1,1,1,"4","1","1","2",0.35529742,"40 <","1","2","2",95833.333333
"14189",7939231,1,1,1,"5","1","1","2",0.92963,"[40, 50)","2","2","2",1305000
"14190",7939234,1,1,1,"3","10","3","2",0,"[40, 50)","1","2","2",483333.33333
"14191",7939239,1,1,1,"5","2","2","2",0,"[40, 50)","1","2","2",2340000
"14192",7939240,1,1,1,"5","3","2","2",0.02890046,"40 <","2","2","2",3200000
"14193",7939241,1,1,1,"7","10","2","2",0.99883635,"> 50","1","2","2",1500000
"14194",7939242,1,1,1,"4","2","1","2",0.72130585,"40 <","2","2","2",250000
"14195",7939243,1,1,1,"4","3","1","2",0.99793798,"40 <","2","2","2",970000
"14196",7939245,1,1,1,"3","9","2","2",0.11470257,"> 50","1","2","1",950000
"14197",7939246,1,1,1,"4","3","1","2",0.92963,"40 <","2","2","2",4e+05
"14198",7939247,1,1,1,"3","10","2","2",0.02890046,"> 50","1","2","2",7e+05
"14199",7939249,1,1,1,"5","9","1","2",0.99883635,"[40, 50)","1","2","2",533333.33333
"14200",7939251,1,1,1,"4","1","1","2",0.72130585,"40 <","1","2","2",830000
"14201",7939252,1,1,1,"11","4","3","2",0,"[40, 50)","1","2","2",3300000
"14202",7939256,1,1,1,"5","1","2","2",0,"> 50","1","2","1",3529000
"14203",7939257,1,1,1,"5","4","2","2",0,"> 50","2","2","2",4730000
"14204",7939258,1,1,1,"5","9","2","2",0,"> 50","1","2","2",1300000
"14205",7939265,1,1,1,"4","2","2","2",0,"40 <","2","2","2",480000
"14206",7939266,1,1,1,"4","2","2","2",0,"> 50","2","2","2",54166.666667
"14207",7939267,1,1,1,"3","10","1","2",0.99793798,"> 50","1","2","2",441666.66667
"14208",7939268,1,1,1,"3","10","1","2",0.72130585,"40 <","2","2","2",551666.66667
"14209",7939270,1,1,1,"3","1","2","2",0.35529742,"> 50","1","2","2",4366666.6667
"14210",7939272,1,1,1,"1","10","2","2",0.35529742,"40 <","1","2","2",8328333.3333
"14211",7939274,1,1,1,"5","9","1","2",0.72130585,"40 <","2","2","2",897500
"14212",7939275,1,1,1,"4","4","2","2",0.02890046,"> 50","1","2","2",5849106
"14213",7939276,1,1,1,"4","2","2","2",0.02890046,"40 <","2","2","2",1419772.6667
"14214",7939277,1,1,1,"7","2","3","1",0,"[40, 50)","2","1","2",4265000
"14215",7939280,1,1,1,"1","9","1","2",0.99007729,"[40, 50)","1","2","2",8e+05
"14216",7939281,1,1,1,"5","1","1","2",0.35529742,"40 <","1","2","2",815000
"14217",7939282,1,1,1,"5","1","1","2",0.72130585,"40 <","1","2","2",1280000
"14218",7939283,1,1,1,"5","1","1","2",0.35529742,"40 <","1","2","2",662500
"14219",7939284,1,1,1,"3","1","1","2",0.72130585,"40 <","1","2","2",762500
"14220",7939285,1,1,1,"13","9","2","2",0,"40 <","1","1","2",425000
"14221",7939286,1,1,1,"7","2","2","2",0,"40 <","1","2","2",14120000
"14222",7939291,1,1,1,"4","2","1","2",0.99007729,"40 <","2","2","2",3e+05
"14223",7939295,1,1,1,"6","1","1","2",0.99007729,"[40, 50)","1","2","2",3275000
"14224",7939297,1,1,1,"3","3","3","2",0,"40 <","2","2","2",825000
"14225",7939298,1,1,1,"13","1","1","2",0.02890046,"40 <","1","2","2",8525000
"14226",7939299,1,1,1,"3","1","1","2",0.92963,"40 <","2","2","2",805000
"14227",7939300,1,1,1,"3","9","1","2",0.99007729,"> 50","1","2","2",2300000
"14228",7939302,1,1,1,"7","2","2","2",0,"[40, 50)","1","2","2",2976166.6667
"14229",7939304,1,1,1,"3","2","1","2",0.11470257,"[40, 50)","2","2","2",4950000
"14230",7939305,1,1,1,"3","9","2","2",0,"[40, 50)","2","2","2",3145000
"14231",7939306,1,1,1,"5","9","2","2",0,"40 <","1","2","2",1025000
"14232",7939307,1,1,1,"5","1","1","2",0.11470257,"40 <","1","2","2",3e+05
"14233",7939308,1,1,1,"3","1","2","2",0.02890046,"[40, 50)","1","2","2",1800000
"14234",7939311,1,1,1,"4","10","2","2",0,"> 50","1","2","2",2960000
"14235",7939312,1,1,1,"3","9","1","2",0,"> 50","2","2","2",1751666.6667
"14236",7939313,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",1200000
"14237",7939315,1,1,1,"1","9","1","2",0.99793798,"[40, 50)","1","2","2",390000
"14239",7939318,1,1,1,"3","9","2","2",0,"> 50","2","2","2",1593333.3333
"14240",7939319,1,1,1,"5","1","1","1",0.72130585,"40 <","1","2","2",775000
"14241",7939320,1,1,1,"4","1","1","2",0.99883635,"[40, 50)","1","2","2",8e+05
"14242",7939321,1,1,1,"5","10","2","2",0.35529742,"[40, 50)","2","2","2",1855000
"14243",7939322,1,1,1,"4","1","1","2",0.11470257,"[40, 50)","1","2","2",1300000
"14244",7939323,1,1,1,"9","4","2","2",0.72130585,"> 50","2","2","2",1300000
"14245",7939324,1,1,1,"5","10","2","2",0.02890046,"[40, 50)","1","2","2",2798333.3333
"14246",7939325,1,1,1,"1","10","1","2",0.92963,"> 50","1","2","2",1196666.6667
"14247",7939326,1,1,1,"3","9","2","2",0.02890046,"> 50","1","2","1",2160000
"14248",7939327,1,1,1,"4","1","1","2",0.99793798,"> 50","1","2","2",7e+05
"14249",7939328,1,1,1,"7","1","2","1",0,"40 <","1","2","2",2590000
"14250",7939329,1,1,1,"5","1","2","2",0,"> 50","1","2","2",1560000
"14251",7939331,1,1,1,"5","9","1","2",0.11470257,"40 <","2","2","2",2341666.6667
"14252",7939332,1,1,1,"7","1","1","2",0,"40 <","2","2","2",4106666.6667
"14253",7939333,1,1,1,"4","4","2","1",0,"[40, 50)","1","2","2",2425000
"14254",7939334,1,1,1,"5","9","1","2",0.92963,"40 <","1","2","2",1550000
"14255",7939335,1,1,1,"3","1","2","2",0.35529742,"40 <","1","2","2",1125000
"14256",7939336,1,1,1,"3","1","1","2",0.35529742,"> 50","1","2","2",6e+05
"14257",7939338,1,1,1,"3","10","2","2",0.11470257,"[40, 50)","1","2","1",1560000
"14258",7939339,1,1,1,"1","10","1","2",0.72130585,"[40, 50)","1","2","2",2080000
"14259",7939340,1,1,1,"3","9","1","2",0.11470257,"40 <","1","2","2",2162000
"14260",7939341,1,1,1,"5","1","1","2",0.72130585,"40 <","1","2","2",1450000
"14261",7939342,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",2300000
"14262",7939343,1,1,1,"11","1","2","1",0,"[40, 50)","1","2","1",2620833.3333
"14263",7939344,1,1,1,"3","10","2","2",0,"> 50","2","2","2",2733333.3333
"14264",7939345,1,1,1,"5","2","1","2",0,"[40, 50)","2","2","2",1600000
"14265",7939347,1,1,1,"4","1","1","2",0.35529742,"> 50","1","2","2",1810000
"14266",7939348,1,1,1,"7","6","3","2",0,"[40, 50)","1","2","2",2517157.3333
"14269",7939351,1,1,1,"3","1","1","2",0,"[40, 50)","2","2","2",1154166.6667
"14270",7939352,1,1,1,"3","1","2","2",0.11470257,"40 <","1","2","2",1203333.3333
"14271",7939353,1,1,1,"3","1","1","2",0.92963,"40 <","2","2","2",3e+05
"14272",7939355,1,1,1,"5","1","2","2",0.92963,"40 <","1","2","2",258333.33333
"14273",7939356,1,1,1,"5","4","2","2",0.02890046,"[40, 50)","2","2","2",3516666.6667
"14274",7939357,1,1,1,"5","4","1","1",0.35529742,"40 <","1","2","2",1e+06
"14275",7939358,1,1,1,"3","1","1","2",0.99007729,"40 <","1","2","2",4073522.6667
"14276",7939360,1,1,1,"3","9","1","2",0,"[40, 50)","2","2","2",9e+05
"14277",7939361,1,1,1,"5","3","2","2",0.99793798,"> 50","2","2","2",8e+05
"14278",7939364,1,1,1,"5","4","1","2",0.92963,"40 <","1","2","2",4320800
"14279",7939365,1,1,1,"4","10","1","1",0.99007729,"[40, 50)","1","2","2",950000
"14280",7939367,1,1,1,"3","9","2","2",0.02890046,"[40, 50)","1","2","2",2401666.6667
"14281",7939368,1,1,1,"3","1","1","1",0,"40 <","1","2","2",770833.33333
"14282",7939369,1,1,1,"3","1","2","1",0,"[40, 50)","2","2","2",2050000
"14283",7939370,1,1,1,"1","9","1","2",0.72130585,"40 <","2","2","2",216666.66667
"14284",7939371,1,1,1,"5","4","2","2",0,"[40, 50)","1","2","2",1917466.6667
"14285",7939372,1,1,1,"3","1","2","2",0.72130585,"[40, 50)","1","2","2",1316666.6667
"14286",7939373,1,1,1,"3","1","1","2",0.99883635,"> 50","2","2","2",1710000
"14287",7939374,1,1,1,"3","1","1","2",0.92963,"> 50","1","2","2",2225000
"14288",7939376,1,1,1,"4","2","2","2",0,"[40, 50)","1","2","2",3350000
"14289",7939377,1,1,1,"3","1","2","1",0,"[40, 50)","1","2","2",2e+05
"14290",7939379,1,1,1,"4","2","1","1",0,"40 <","1","2","2",2050833.3333
"14291",7939380,1,1,1,"4","1","1","2",0.72130585,"[40, 50)","1","2","2",6e+05
"14293",7939383,1,1,1,"7","2","1","2",0.99007729,"40 <","1","2","2",875000
"14294",7939384,1,1,1,"3","1","2","2",0.99883635,"40 <","1","2","2",392500
"14295",7939385,1,1,1,"3","9","2","2",0.02890046,"40 <","1","2","2",3928333.3333
"14296",7939386,1,1,1,"5","9","1","2",0.99007729,"[40, 50)","2","2","2",496666.66667
"14297",7939387,1,1,1,"13","8","2","2",0,"[40, 50)","2","2","2",9333333.3333
"14300",7939391,1,1,1,"3","9","1","2",0.72130585,"40 <","1","2","2",2083333.3333
"14301",7939392,1,1,1,"3","9","1","2",0.99007729,"[40, 50)","1","2","2",1210000
"14302",7939393,1,1,1,"5","1","1","2",0,"> 50","1","2","2",623333.33333
"14303",7939394,1,1,1,"3","9","1","2",0.99883635,"40 <","1","2","2",1473333.3333
"14304",7939395,1,1,1,"1","9","1","2",0.99793798,"40 <","2","2","2",90000
"14305",7939396,1,1,1,"1","9","2","2",0,"40 <","1","2","2",8e+05
"14306",7939397,1,1,1,"3","9","2","2",0,"40 <","1","2","2",3160000
"14307",7939398,1,1,1,"11","4","3","2",0,"> 50","2","2","2",5477320.3333
"14308",7939399,1,1,1,"3","9","1","2",0.99793798,"40 <","1","2","2",525833.33333
"14309",7939400,1,1,1,"3","1","2","2",0,"40 <","1","2","1",2716666.6667
"14310",7939402,1,1,1,"3","1","1","2",0.02890046,"40 <","1","2","2",1960000
"14311",7939403,1,1,1,"1","9","1","2",0.99883635,"40 <","1","2","2",570000
"14312",7939404,1,1,1,"7","8","3","1",0,"> 50","1","2","2",6900000
"14313",7939405,1,1,1,"1","9","1","2",0.72130585,"> 50","1","2","2",241666.66667
"14315",7939407,1,1,1,"4","1","2","2",0,"[40, 50)","2","2","2",1100000
"14316",7939408,1,1,1,"4","2","2","1",0,"> 50","1","2","2",7463333.3333
"14317",7939409,1,1,1,"3","10","1","2",0.99793798,"[40, 50)","1","2","2",1240000
"14318",7939411,1,1,1,"3","1","2","2",0,"> 50","1","2","2",8e+05
"14319",7939412,1,1,1,"3","1","1","2",0.92963,"40 <","1","2","2",1004166.6667
"14320",7939413,1,1,1,"5","3","2","2",0,"40 <","1","2","2",4200000
"14321",7939414,1,1,1,"3","2","1","2",0,"[40, 50)","1","2","2",1781666.6667
"14322",7939415,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","1",1860000
"14323",7939416,1,1,1,"4","9","1","2",0.92963,"[40, 50)","1","2","2",2186666.6667
"14324",7939417,1,1,1,"4","2","1","2",0.35529742,"40 <","1","2","2",1525000
"14325",7939418,1,1,1,"3","1","1","2",0.35529742,"40 <","1","2","2",916666.66667
"14326",7939419,1,1,1,"13","2","3","1",0,"40 <","2","2","2",4950000
"14327",7939420,1,1,1,"5","4","2","1",0,"> 50","1","2","2",3350606
"14328",7939421,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",2400000
"14329",7939422,1,1,1,"11","1","1","2",0.35529742,"40 <","1","2","2",4166666.6667
"14330",7939423,1,1,1,"5","4","2","2",0,"> 50","1","2","2",9160000
"14331",7939424,1,1,1,"13","1","2","2",0,"[40, 50)","1","2","2",1500000
"14333",7939427,1,1,1,"7","3","2","2",0.72130585,"[40, 50)","2","2","2",1375600
"14334",7939428,1,1,1,"3","1","2","2",0.02890046,"[40, 50)","1","2","2",1283333.3333
"14335",7939429,1,1,1,"5","1","1","2",0,"> 50","1","2","2",1300000
"14336",7939429,2,1,2,"4","1","1","2",0.35529742,"40 <","1","2","2",1376666.6667
"14337",7939433,1,1,1,"5","2","2","2",0,"> 50","1","2","2",1373750
"14339",7939437,1,1,1,"5","2","1","2",0.35529742,"[40, 50)","1","2","2",4e+05
"14340",7939438,1,1,1,"4","2","1","2",0.35529742,"40 <","1","2","2",745000
"14341",7939439,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",2500000
"14342",7939440,1,1,1,"4","10","2","2",0,"[40, 50)","1","1","2",4654212
"14343",7939441,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","1",7538333.3333
"14344",7939442,1,1,1,"11","10","2","2",0,"[40, 50)","1","2","2",4250000
"14345",7939443,1,1,1,"3","10","1","2",0.99883635,"[40, 50)","1","2","2",1200000
"14346",7939444,1,1,1,"3","9","1","2",0.35529742,"[40, 50)","1","2","2",550833.33333
"14347",7939446,1,1,1,"5","10","1","2",0.72130585,"40 <","1","2","2",1358333.3333
"14348",7939447,1,1,1,"4","1","2","2",0,"> 50","1","2","2",1270000
"14349",7939448,1,1,1,"5","5","2","1",0,"40 <","1","2","2",980000
"14350",7939449,1,1,1,"3","10","1","2",0.35529742,"[40, 50)","1","2","1",3e+05
"14352",7939451,1,1,1,"4","2","2","2",0,"[40, 50)","1","2","2",1200000
"14353",7939452,1,1,1,"11","2","2","2",0,"[40, 50)","1","1","2",3579833.3333
"14354",7939453,1,1,1,"5","1","1","2",0,"> 50","1","2","2",1500000
"14355",7939455,1,1,1,"4","3","3","2",0,"[40, 50)","1","2","2",1594166.6667
"14356",7939456,1,1,1,"3","1","2","2",0,"> 50","1","2","2",1560000
"14358",7939460,1,1,1,"3","9","1","2",0.99007729,"40 <","1","2","2",920000
"14359",7939461,1,1,1,"3","10","2","2",0,"[40, 50)","1","2","2",1560000
"14360",7939463,1,1,1,"3","9","2","2",0.02890046,"40 <","1","2","2",1493333.3333
"14362",7939465,1,1,1,"3","1","2","2",0.11470257,"> 50","1","2","2",3342916.6667
"14363",7939466,1,1,1,"5","1","2","2",0.11470257,"40 <","1","2","2",1401666.6667
"14364",7939467,1,1,1,"3","1","2","2",0,"> 50","1","2","2",1153333.3333
"14365",7939469,1,1,1,"5","2","2","2",0,"40 <","1","2","2",740000
"14366",7939470,1,1,1,"1","9","2","2",0,"> 50","1","2","2",1460000
"14367",7939471,1,1,1,"5","2","2","2",0,"[40, 50)","1","2","2",4986818
"14368",7939472,1,1,1,"5","10","1","2",0.11470257,"[40, 50)","2","2","2",2043333.3333
"14370",7939475,1,1,1,"3","9","1","2",0.02890046,"40 <","1","2","1",1e+06
"14371",7939476,1,1,1,"4","9","1","2",0.99883635,"40 <","1","2","2",1e+06
"14373",7939478,1,1,1,"3","9","1","2",0.72130585,"40 <","2","2","2",2590000
"14374",7939479,1,1,1,"4","1","2","2",0.92963,"40 <","1","2","2",845000
"14375",7939480,1,1,1,"5","2","2","2",0,"> 50","1","2","2",4498484.6667
"14376",7939482,1,1,1,"3","1","1","2",0,"40 <","1","2","2",1408333.3333
"14377",7939482,2,1,2,"3","1","1","2",0.11470257,"> 50","1","2","2",1030000
"14378",7939483,1,1,1,"5","3","1","2",0.92963,"> 50","1","2","2",4081233.3333
"14379",7939484,1,1,1,"3","9","1","2",0.35529742,"> 50","2","2","2",2860000
"14380",7939485,1,1,1,"4","10","1","2",0.02890046,"40 <","1","2","2",435000
"14381",7939486,1,1,1,"11","10","2","1",0.11470257,"> 50","1","2","2",3116666.6667
"14382",7939487,1,1,1,"5","2","2","2",0.02890046,"[40, 50)","1","2","2",2846666.6667
"14383",7939488,1,1,1,"11","1","1","2",0,"[40, 50)","1","2","2",4237500
"14384",7939489,1,1,1,"4","10","1","2",0.99007729,"> 50","1","2","2",3343333.3333
"14385",7939490,1,1,1,"5","1","1","2",0.11470257,"40 <","2","2","2",22250
"14386",7939491,1,1,1,"13","9","3","1",0,"40 <","2","2","2",20815833.333
"14387",7939492,1,1,1,"4","1","1","2",0.11470257,"[40, 50)","1","2","2",2100000
"14388",7939494,1,1,1,"9","1","2","2",0,"40 <","2","2","2",2600000
"14389",7939495,1,1,1,"3","2","2","2",0.99007729,"[40, 50)","1","2","2",1026666.6667
"14390",7939496,1,1,1,"7","2","2","2",0.72130585,"[40, 50)","1","2","2",1430000
"14391",7939497,1,1,1,"5","10","1","2",0.11470257,"> 50","1","2","2",1543333.3333
"14392",7939498,1,1,1,"5","1","1","1",0.11470257,"[40, 50)","1","2","2",4783333.3333
"14393",7939499,1,1,1,"3","2","2","2",0,"40 <","1","2","2",520833.33333
"14394",7939500,1,1,1,"3","10","2","2",0,"40 <","1","2","2",3376666.6667
"14395",7939501,1,1,1,"7","1","2","1",0.99793798,"40 <","1","2","1",5881083.3333
"14396",7939502,1,1,1,"11","4","2","2",0.35529742,"[40, 50)","1","2","2",2404772.6667
"14397",7939503,1,1,1,"3","1","2","2",0,"> 50","1","2","2",1330000
"14398",7939504,1,1,1,"3","10","1","2",0.02890046,"40 <","1","2","2",1113333.3333
"14399",7939505,1,1,1,"5","2","2","2",0,"40 <","1","2","2",9033333.3333
"14400",7939508,1,1,1,"3","9","3","2",0,"[40, 50)","1","2","2",5377000
"14401",7939509,1,1,1,"3","1","2","2",0,"40 <","1","2","2",1613333.3333
"14402",7939511,1,1,1,"3","10","1","2",0.92963,"> 50","1","2","2",1e+06
"14403",7939512,1,1,1,"3","1","1","2",0.99793798,"[40, 50)","1","2","2",1450000
"14404",7939513,1,1,1,"1","10","1","2",0.99007729,"> 50","1","2","2",1270000
"14405",7939514,1,1,1,"1","9","2","2",0.02890046,"> 50","1","2","2",1635000
"14406",7939515,1,1,1,"5","1","2","2",0,"[40, 50)","2","2","2",1160000
"14407",7939516,1,1,1,"5","10","1","2",0.72130585,"[40, 50)","2","2","2",1330000
"14408",7939517,1,1,1,"3","1","2","2",0,"> 50","1","1","2",1560000
"14409",7939518,1,1,1,"7","1","2","2",0,"[40, 50)","1","2","2",1789212
"14410",7939520,1,1,1,"3","10","2","2",0,"[40, 50)","1","2","2",1686666.6667
"14411",7939521,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",1265000
"14412",7939522,1,1,1,"11","2","2","2",0,"[40, 50)","1","2","2",4200000
"14413",7939523,1,1,1,"4","9","1","2",0.92963,"40 <","1","2","2",1400000
"14414",7939524,1,1,1,"5","1","2","2",0,"> 50","1","2","2",3654700
"14415",7939525,1,1,1,"3","1","1","2",0.92963,"40 <","1","2","2",880000
"14416",7939528,1,1,1,"3","1","2","2",0.72130585,"40 <","2","2","2",4176045.3333
"14417",7939529,1,1,1,"4","1","2","2",0,"[40, 50)","1","2","2",1200000
"14418",7939530,1,1,1,"1","9","1","2",0.72130585,"> 50","1","2","2",1546927.3333
"14419",7939531,1,1,1,"3","1","2","2",0,"> 50","1","2","2",850000
"14420",7939532,1,1,1,"3","1","2","2",0,"40 <","1","2","2",490000
"14421",7939533,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",1737878.6667
"14422",7939535,1,1,1,"3","9","1","2",0.72130585,"[40, 50)","1","2","2",1036666.6667
"14423",7939536,1,1,1,"5","9","2","2",0.02890046,"> 50","1","2","2",1481583.3333
"14424",7939537,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",1500000
"14425",7939539,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",6e+05
"14426",7939540,1,1,1,"3","9","2","1",0,"[40, 50)","1","2","1",4950000
"14427",7939542,1,1,1,"2","9","2","2",0,"40 <","1","2","2",3e+06
"14428",7939544,1,1,1,"5","2","1","2",0.11470257,"[40, 50)","1","2","2",1406416.6667
"14429",7939545,1,1,1,"3","2","2","2",0.35529742,"40 <","1","2","2",1350000
"14430",7939546,1,1,1,"4","1","2","2",0,"40 <","1","2","2",1600000
"14431",7939547,1,1,1,"3","1","1","2",0,"[40, 50)","2","2","2",183333.33333
"14432",7939548,1,1,1,"7","1","2","2",0,"[40, 50)","1","2","2",2600000
"14433",7939549,1,1,1,"3","1","1","1",0.11470257,"> 50","2","2","1",3610000
"14434",7939550,1,1,1,"5","2","2","2",0.35529742,"[40, 50)","1","2","2",2970000
"14435",7939551,1,1,1,"5","1","2","1",0,"40 <","1","2","1",4230000
"14436",7939553,1,1,1,"3","10","1","2",0,"[40, 50)","1","2","2",972000
"14437",7939554,1,1,1,"5","2","1","2",0.35529742,"[40, 50)","1","2","2",1320000
"14438",7939555,1,1,1,"5","9","2","2",0.02890046,"[40, 50)","1","2","2",2509000
"14439",7939556,1,1,1,"3","9","1","2",0.11470257,"[40, 50)","1","2","2",4910689.3333
"14440",7939557,1,1,1,"5","2","3","2",0,"40 <","1","1","2",3750606
"14441",7939559,1,1,1,"5","8","2","2",0,"> 50","2","2","2",2298939.3333
"14442",7939560,1,1,1,"4","2","1","2",0.11470257,"[40, 50)","2","2","2",1455000
"14443",7939561,1,1,1,"1","4","2","2",0.72130585,"> 50","1","2","2",468333.33333
"14444",7939562,1,1,1,"3","1","2","1",0.02890046,"> 50","1","2","2",1900000
"14445",7939563,1,1,1,"3","9","1","2",0.99883635,"[40, 50)","1","2","2",850000
"14446",7939564,1,1,1,"3","2","2","2",0,"40 <","1","2","2",1e+06
"14447",7939565,1,1,1,"5","1","2","2",0,"> 50","1","2","2",9e+05
"14448",7939566,1,1,1,"3","10","1","2",0,"[40, 50)","1","2","2",1502500
"14449",7939567,1,1,1,"3","9","1","2",0.99007729,"40 <","1","2","2",1055000
"14450",7939568,1,1,1,"1","9","1","2",0,"40 <","1","2","2",983333.33333
"14451",7939569,1,1,1,"3","10","1","2",0,"[40, 50)","1","2","2",676666.66667
"14453",7939571,1,1,1,"3","9","1","2",0.35529742,"40 <","1","2","2",1160000
"14454",7939572,1,1,1,"3","10","1","2",0.99793798,"40 <","1","2","2",8e+05
"14455",7939573,1,1,1,"9","3","2","2",0,"40 <","1","2","2",1250000
